latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
23.78066,86.39175,328.34,0.41,0.37,2024-01-10,2003,N,VIIRS,n,2,295.64,2.12,N,2
23.77998,86.39577,321.7,0.41,0.37,2024-01-10,2003,N,VIIRS,n,2,293.58,2.12,N,2
23.78134,86.38776,304.85,0.41,0.37,2024-01-10,2003,N,VIIRS,n,2,289.55,1.44,N,2
23.77793,86.38708,325.11,0.41,0.37,2024-01-10,2003,N,VIIRS,n,2,290.83,1.44,N,2
23.78739,86.33121,312.11,0.41,0.37,2024-01-10,2003,N,VIIRS,n,2,291.59,1.62,N,2
23.78671,86.33522,319.35,0.41,0.37,2024-01-10,2003,N,VIIRS,n,2,294.39,2.16,N,2
23.78064,86.37112,307.88,0.41,0.37,2024-01-10,2003,N,VIIRS,n,2,290.12,1.83,N,2
23.77996,86.37511,311.26,0.41,0.37,2024-01-10,2003,N,VIIRS,n,2,289.49,1.03,N,2
23.77725,86.39109,312.29,0.41,0.37,2024-01-10,2003,N,VIIRS,n,2,292.66,2.12,N,2
23.77658,86.3951,310.24,0.41,0.37,2024-01-10,2003,N,VIIRS,n,2,292.69,2.12,N,2
23.77385,86.39041,328.07,0.41,0.37,2024-01-10,2003,N,VIIRS,n,2,293.58,1.74,N,2
23.78332,86.33454,302.37,0.41,0.37,2024-01-10,2003,N,VIIRS,n,2,290.41,0.69,N,2
23.78264,86.33853,301.59,0.41,0.37,2024-01-10,2003,N,VIIRS,n,2,289.53,0.69,N,2
23.78129,86.3465,319.32,0.41,0.37,2024-01-10,2003,N,VIIRS,n,2,292.2,1.87,N,2
23.77453,86.38641,315.66,0.41,0.37,2024-01-10,2003,N,VIIRS,n,2,291.73,2.5,N,2
23.77317,86.39442,303.75,0.41,0.37,2024-01-10,2003,N,VIIRS,n,2,292.71,1.74,N,2
23.77249,86.39843,304.51,0.41,0.37,2024-01-10,2003,N,VIIRS,n,2,289.78,0.95,N,0
23.7779,86.34583,312.41,0.41,0.37,2024-01-10,2003,N,VIIRS,n,2,289.6,1.87,N,2
23.77519,86.36177,307.38,0.41,0.37,2024-01-10,2003,N,VIIRS,n,2,290.83,1.71,N,2
23.77045,86.38974,311.13,0.41,0.37,2024-01-10,2003,N,VIIRS,n,2,292.86,1.74,N,2
23.76909,86.39775,303.79,0.41,0.37,2024-01-10,2003,N,VIIRS,n,2,291.36,0.95,N,2
23.76841,86.40174,311.49,0.41,0.37,2024-01-10,2003,N,VIIRS,n,2,292.53,0.95,N,2
23.76773,86.40574,300.26,0.41,0.37,2024-01-10,2003,N,VIIRS,n,2,290.14,0.69,N,2
23.79333,86.2338,304.28,0.41,0.37,2024-01-10,2003,N,VIIRS,n,2,288.39,0.94,N,2
23.76772,86.38506,315.53,0.41,0.37,2024-01-10,2003,N,VIIRS,n,2,290.2,1.42,N,2
23.76636,86.39307,319.54,0.41,0.37,2024-01-10,2003,N,VIIRS,n,2,297.41,3.03,N,2
23.76568,86.39707,306.61,0.41,0.37,2024-01-10,2003,N,VIIRS,n,2,293.33,1.68,N,2
23.76501,86.40106,305.7,0.41,0.37,2024-01-10,2003,N,VIIRS,n,2,290.73,1.68,N,2
23.76296,86.3924,324.12,0.41,0.37,2024-01-10,2003,N,VIIRS,n,2,296.77,3.03,N,2
23.7616,86.40038,328.15,0.41,0.37,2024-01-10,2003,N,VIIRS,n,2,292.35,1.68,N,2
23.76636,86.37239,301.55,0.41,0.37,2024-01-10,2003,N,VIIRS,n,2,291.02,1.17,N,2
23.76568,86.37639,307.52,0.41,0.37,2024-01-10,2003,N,VIIRS,n,2,292.15,1.17,N,2
23.765,86.38039,304.7,0.41,0.37,2024-01-10,2003,N,VIIRS,n,2,292.06,1.42,N,2
23.75889,86.41637,300.8,0.41,0.37,2024-01-10,2003,N,VIIRS,n,2,290.0,0.79,N,2
23.7582,86.39971,329.3,0.41,0.37,2024-01-10,2003,N,VIIRS,n,2,291.91,1.75,N,2
23.75752,86.4037,341.15,0.41,0.37,2024-01-10,2003,N,VIIRS,n,2,292.82,2.53,N,2
24.59587,80.85874,296.96,0.48,0.4,2024-01-10,2003,N,VIIRS,n,2,285.98,0.74,N,0
23.75888,86.39572,301.36,0.41,0.37,2024-01-10,2003,N,VIIRS,n,2,290.58,1.75,N,2
23.75547,86.39504,300.81,0.41,0.37,2024-01-10,2003,N,VIIRS,n,2,288.24,1.75,N,2
23.75412,86.40303,304.07,0.41,0.37,2024-01-10,2003,N,VIIRS,n,2,289.4,2.53,N,2
23.75208,86.41502,299.64,0.41,0.37,2024-01-10,2003,N,VIIRS,n,2,288.89,0.84,N,2
23.66572,86.91689,301.35,0.43,0.38,2024-01-10,2003,N,VIIRS,n,2,289.44,0.95,N,2
23.665,86.92105,300.29,0.43,0.38,2024-01-10,2003,N,VIIRS,n,2,287.72,0.95,N,2
23.78382,86.20732,308.32,0.41,0.37,2024-01-10,2003,N,VIIRS,n,2,289.47,3.15,N,2
23.74799,86.41835,302.11,0.41,0.37,2024-01-10,2003,N,VIIRS,n,2,289.78,0.86,N,2
23.7473,86.42237,306.62,0.41,0.37,2024-01-10,2003,N,VIIRS,n,2,290.49,0.86,N,2
23.66298,86.91205,298.0,0.43,0.38,2024-01-10,2003,N,VIIRS,n,2,287.54,0.59,N,2
23.78043,86.20665,344.72,0.41,0.37,2024-01-10,2003,N,VIIRS,n,2,296.28,3.15,N,2
23.77704,86.20599,304.46,0.41,0.37,2024-01-10,2003,N,VIIRS,n,2,291.01,1.14,N,2
23.77637,86.20995,310.91,0.41,0.37,2024-01-10,2003,N,VIIRS,n,2,290.37,1.31,N,2
23.77366,86.20534,302.09,0.41,0.37,2024-01-10,2003,N,VIIRS,n,2,290.29,1.14,N,2
23.77299,86.20928,306.57,0.41,0.37,2024-01-10,2003,N,VIIRS,n,2,290.36,1.31,N,2
23.73503,86.43235,316.02,0.41,0.37,2024-01-10,2003,N,VIIRS,n,2,292.24,3.07,N,0
23.61143,87.14497,305.64,0.44,0.38,2024-01-10,2003,N,VIIRS,n,2,289.64,1.15,N,2
23.61068,87.14922,299.69,0.44,0.38,2024-01-10,2003,N,VIIRS,n,2,288.73,0.58,N,2
23.77161,86.19675,302.41,0.41,0.37,2024-01-10,2003,N,VIIRS,n,2,288.69,0.75,N,2
23.77094,86.20071,306.62,0.41,0.37,2024-01-10,2003,N,VIIRS,n,2,290.32,1.66,N,2
23.72206,86.44636,306.06,0.41,0.37,2024-01-10,2003,N,VIIRS,n,2,294.86,1.38,N,2
23.71933,86.44166,312.93,0.41,0.37,2024-01-10,2003,N,VIIRS,n,2,291.47,2.4,N,2
23.71865,86.44567,306.89,0.41,0.37,2024-01-10,2003,N,VIIRS,n,2,295.44,1.38,N,2
23.71796,86.44968,306.71,0.41,0.37,2024-01-10,2003,N,VIIRS,n,2,292.42,1.38,N,2
23.71593,86.44099,309.26,0.41,0.37,2024-01-10,2003,N,VIIRS,n,2,289.48,1.19,N,2
23.71524,86.445,300.75,0.41,0.37,2024-01-10,2003,N,VIIRS,n,2,289.17,1.0,N,2
23.55907,87.23565,300.79,0.44,0.38,2024-01-10,2003,N,VIIRS,n,2,286.61,0.89,N,2
23.55831,87.23991,310.63,0.44,0.38,2024-01-10,2003,N,VIIRS,n,2,288.04,0.89,N,2
23.76781,86.01311,298.43,0.4,0.37,2024-01-10,2003,N,VIIRS,n,2,287.34,0.27,N,0
23.5548,87.23919,300.92,0.44,0.38,2024-01-10,2003,N,VIIRS,n,2,287.77,1.41,N,2
23.55404,87.24345,317.67,0.44,0.38,2024-01-10,2003,N,VIIRS,n,2,289.25,1.14,N,3
23.55052,87.24274,304.44,0.44,0.38,2024-01-10,2003,N,VIIRS,n,2,289.56,1.14,N,3
23.54976,87.24701,299.38,0.44,0.38,2024-01-10,2003,N,VIIRS,n,2,289.14,1.14,N,2
23.55502,87.24123,320.53,0.44,0.38,2024-01-10,2003,N,VIIRS,n,2,289.09,2.75,N,2
23.55076,87.24479,310.82,0.44,0.38,2024-01-10,2003,N,VIIRS,n,2,290.47,2.05,N,3
23.76981,85.91389,296.87,0.4,0.37,2024-01-10,2003,N,VIIRS,n,2,286.67,0.39,N,0
23.69049,86.38763,301.92,0.41,0.37,2024-01-10,2003,N,VIIRS,n,2,290.16,0.91,N,2
23.68641,86.39094,322.57,0.41,0.37,2024-01-10,2003,N,VIIRS,n,2,290.84,1.74,N,2
23.68573,86.39493,311.39,0.41,0.37,2024-01-10,2003,N,VIIRS,n,2,289.22,1.74,N,2
23.68233,86.39425,326.98,0.41,0.37,2024-01-10,2003,N,VIIRS,n,2,290.43,1.74,N,2
23.683,86.39027,300.24,0.41,0.37,2024-01-10,2003,N,VIIRS,n,2,288.52,1.74,N,2
23.61521,86.78815,306.22,0.42,0.38,2024-01-10,2003,N,VIIRS,n,2,290.64,0.87,N,2
23.61449,86.79233,303.69,0.42,0.38,2024-01-10,2003,N,VIIRS,n,2,288.95,0.87,N,2
23.56335,87.08876,303.44,0.43,0.38,2024-01-10,2003,N,VIIRS,n,2,289.07,1.14,N,2
23.67824,86.39758,305.29,0.41,0.37,2024-01-10,2003,N,VIIRS,n,2,291.92,1.39,N,2
23.56059,87.08381,300.08,0.43,0.38,2024-01-10,2003,N,VIIRS,n,2,288.1,1.02,N,2
23.82453,85.49825,314.05,0.39,0.36,2024-01-10,2003,N,VIIRS,n,2,292.0,2.18,N,2
23.67416,86.40093,303.22,0.41,0.37,2024-01-10,2003,N,VIIRS,n,2,291.84,1.39,N,2
23.82183,85.49378,298.85,0.39,0.36,2024-01-10,2003,N,VIIRS,n,2,287.65,0.73,N,2
23.66735,86.42029,313.11,0.41,0.37,2024-01-10,2003,N,VIIRS,n,2,288.54,1.4,N,2
23.75936,85.85155,301.43,0.4,0.37,2024-01-10,2003,N,VIIRS,n,2,287.76,1.09,N,2
23.75872,85.85544,313.63,0.4,0.37,2024-01-10,2003,N,VIIRS,n,2,291.36,1.09,N,2
23.75807,85.85931,300.02,0.4,0.37,2024-01-10,2003,N,VIIRS,n,2,287.81,1.02,N,2
23.75601,85.8509,301.94,0.4,0.37,2024-01-10,2003,N,VIIRS,n,2,289.12,1.66,N,2
23.80367,85.54159,297.81,0.39,0.36,2024-01-10,2003,N,VIIRS,n,2,287.04,0.49,N,0
23.50886,87.27613,299.43,0.44,0.38,2024-01-10,2003,N,VIIRS,n,2,287.3,0.72,N,2
23.79385,85.55948,304.09,0.39,0.36,2024-01-10,2003,N,VIIRS,n,2,289.65,1.13,N,0
23.69662,86.08125,318.0,0.4,0.37,2024-01-10,2003,N,VIIRS,n,2,287.56,0.93,N,2
23.69324,86.08059,317.47,0.4,0.37,2024-01-10,2003,N,VIIRS,n,2,286.37,0.93,N,2
23.68246,86.08249,304.28,0.4,0.37,2024-01-10,2003,N,VIIRS,n,2,289.04,0.96,N,2
23.68114,86.09034,310.6,0.4,0.37,2024-01-10,2003,N,VIIRS,n,2,288.61,1.03,N,2
23.68047,86.09428,318.29,0.4,0.37,2024-01-10,2003,N,VIIRS,n,2,289.15,1.12,N,2
23.67981,86.09821,299.19,0.4,0.37,2024-01-10,2003,N,VIIRS,n,2,288.56,1.12,N,2
24.20721,82.71191,322.52,0.41,0.37,2024-01-10,2003,N,VIIRS,n,2,291.16,1.43,N,2
24.20778,82.70795,300.67,0.41,0.37,2024-01-10,2003,N,VIIRS,n,2,288.39,1.43,N,2
23.67842,86.08574,306.68,0.4,0.37,2024-01-10,2003,N,VIIRS,n,2,289.69,1.03,N,2
23.67505,86.08506,332.03,0.4,0.37,2024-01-10,2003,N,VIIRS,n,2,289.75,3.4,N,2
23.66697,86.09158,303.55,0.4,0.37,2024-01-10,2003,N,VIIRS,n,2,288.78,0.83,N,2
23.63267,86.29342,298.62,0.41,0.37,2024-01-10,2003,N,VIIRS,n,2,287.72,1.23,N,2
23.62995,86.28876,321.83,0.41,0.37,2024-01-10,2003,N,VIIRS,n,2,287.25,1.23,N,2
23.62655,86.28808,319.87,0.41,0.37,2024-01-10,2003,N,VIIRS,n,2,285.52,1.58,N,2
24.20636,82.52311,301.11,0.41,0.37,2024-01-10,2003,N,VIIRS,n,2,286.34,0.58,N,2
23.74745,85.50701,297.6,0.39,0.36,2024-01-10,2003,N,VIIRS,n,2,287.19,0.56,N,2
23.74412,85.50636,304.98,0.39,0.36,2024-01-10,2003,N,VIIRS,n,2,287.98,0.91,N,2
24.19151,82.57834,307.54,0.41,0.37,2024-01-10,2003,N,VIIRS,n,2,287.91,1.31,N,2
24.19197,82.5755,297.9,0.41,0.37,2024-01-10,2003,N,VIIRS,n,2,287.03,0.99,N,2
24.19138,82.57954,300.78,0.41,0.37,2024-01-10,2003,N,VIIRS,n,2,287.18,0.99,N,0
24.17805,82.6469,298.76,0.41,0.37,2024-01-10,2003,N,VIIRS,n,2,287.02,1.06,N,0
23.54809,86.54338,299.73,0.42,0.37,2024-01-10,2003,N,VIIRS,n,2,287.45,1.24,N,2
23.5474,86.54742,301.8,0.42,0.37,2024-01-10,2003,N,VIIRS,n,2,287.9,0.58,N,2
24.15699,82.67181,301.45,0.41,0.37,2024-01-10,2003,N,VIIRS,n,2,286.52,0.65,N,0
24.32536,81.32612,302.67,0.45,0.39,2024-01-10,2003,N,VIIRS,n,2,286.02,0.71,N,2
25.30149,71.76561,302.85,0.56,0.69,2024-01-10,2003,N,VIIRS,n,2,281.21,0.53,N,0
24.14083,82.5668,306.36,0.41,0.37,2024-01-10,2003,N,VIIRS,n,2,287.09,0.79,N,0
23.63056,85.65948,295.79,0.4,0.37,2024-01-10,2003,N,VIIRS,n,2,285.33,0.3,N,0
24.16823,80.69569,299.03,0.48,0.4,2024-01-10,2003,N,VIIRS,n,2,286.78,0.85,N,2
22.90948,88.46804,300.09,0.51,0.41,2024-01-10,2003,N,VIIRS,n,2,287.56,0.78,N,0
24.7657,74.60808,303.43,0.37,0.58,2024-01-10,2003,N,VIIRS,n,2,288.07,1.38,N,2
24.05283,80.61287,298.14,0.48,0.4,2024-01-10,2003,N,VIIRS,n,2,287.59,0.72,N,2
24.00873,80.53077,300.97,0.49,0.4,2024-01-10,2003,N,VIIRS,n,2,287.19,1.02,N,0
24.66317,74.63158,303.64,0.37,0.58,2024-01-10,2003,N,VIIRS,n,2,289.08,1.59,N,2
24.66283,74.63529,296.91,0.37,0.58,2024-01-10,2003,N,VIIRS,n,2,285.22,0.75,N,2
22.96397,85.99648,299.48,0.41,0.37,2024-01-10,2003,N,VIIRS,n,2,287.92,0.4,N,2
22.52678,88.43472,319.59,0.51,0.41,2024-01-10,2003,N,VIIRS,n,2,287.65,1.47,N,0
22.91268,86.07195,298.16,0.41,0.37,2024-01-10,2003,N,VIIRS,n,2,287.86,0.4,N,2
22.87279,86.06058,314.74,0.41,0.37,2024-01-10,2003,N,VIIRS,n,2,288.93,1.19,N,2
22.85582,86.05721,307.14,0.41,0.37,2024-01-10,2003,N,VIIRS,n,2,288.95,1.2,N,2
24.48675,72.56023,304.28,0.5,0.65,2024-01-10,2003,N,VIIRS,n,2,283.09,1.69,N,0
24.48632,72.56583,315.11,0.5,0.65,2024-01-10,2003,N,VIIRS,n,2,284.48,1.69,N,0
22.81585,86.0861,301.27,0.41,0.37,2024-01-10,2003,N,VIIRS,n,2,288.18,0.73,N,2
22.79691,86.1974,300.73,0.41,0.37,2024-01-10,2003,N,VIIRS,n,2,290.14,1.21,N,2
22.79282,86.20071,301.69,0.41,0.37,2024-01-10,2003,N,VIIRS,n,2,289.21,1.32,N,3
22.79145,86.20869,310.61,0.41,0.37,2024-01-10,2003,N,VIIRS,n,2,289.89,0.91,N,2
22.79009,86.19605,325.87,0.41,0.37,2024-01-10,2003,N,VIIRS,n,2,292.61,1.32,N,2
22.80837,86.08875,303.76,0.41,0.37,2024-01-10,2003,N,VIIRS,n,2,289.73,1.73,N,2
22.78941,86.20004,302.13,0.41,0.37,2024-01-10,2003,N,VIIRS,n,2,291.18,1.32,N,2
22.78873,86.20401,301.91,0.41,0.37,2024-01-10,2003,N,VIIRS,n,2,290.69,0.91,N,2
22.78805,86.208,307.9,0.41,0.37,2024-01-10,2003,N,VIIRS,n,2,290.7,0.91,N,2
22.8009,86.09137,306.37,0.41,0.37,2024-01-10,2003,N,VIIRS,n,2,290.82,0.96,N,2
22.7975,86.09071,301.87,0.41,0.37,2024-01-10,2003,N,VIIRS,n,2,289.1,0.65,N,2
23.16648,82.34145,302.94,0.41,0.37,2024-01-10,2003,N,VIIRS,n,2,286.01,0.94,N,2
22.36462,87.30168,316.24,0.46,0.39,2024-01-10,2003,N,VIIRS,n,2,289.39,2.6,N,2
22.59058,85.90571,308.91,0.41,0.37,2024-01-10,2003,N,VIIRS,n,2,289.57,1.04,N,2
22.5872,85.90504,312.68,0.41,0.37,2024-01-10,2003,N,VIIRS,n,2,289.5,1.04,N,2
22.5866,85.90594,304.71,0.41,0.37,2024-01-10,2003,N,VIIRS,n,2,288.27,0.79,N,2
22.36072,87.01934,307.82,0.44,0.39,2024-01-10,2003,N,VIIRS,n,2,286.82,0.85,N,2
22.25515,87.3866,319.66,0.46,0.39,2024-01-10,2003,N,VIIRS,n,2,286.68,2.25,N,0
22.24358,87.38882,298.78,0.46,0.39,2024-01-10,2003,N,VIIRS,n,2,288.52,0.73,N,2
22.05499,88.125,312.41,0.5,0.41,2024-01-10,2003,N,VIIRS,n,2,292.95,1.45,N,2
22.05126,88.12421,307.02,0.5,0.41,2024-01-10,2003,N,VIIRS,n,2,290.3,1.45,N,2
22.2155,84.86236,301.17,0.39,0.36,2024-01-10,2003,N,VIIRS,n,2,289.48,0.83,N,2
22.2149,84.86611,300.17,0.39,0.36,2024-01-10,2003,N,VIIRS,n,2,289.35,1.0,N,2
22.21429,84.86986,315.89,0.39,0.36,2024-01-10,2003,N,VIIRS,n,2,289.92,1.0,N,2
22.21218,84.86173,309.38,0.39,0.36,2024-01-10,2003,N,VIIRS,n,2,290.09,0.83,N,2
22.21157,84.86549,309.23,0.39,0.36,2024-01-10,2003,N,VIIRS,n,2,290.44,1.0,N,2
22.20885,84.86111,305.48,0.39,0.36,2024-01-10,2003,N,VIIRS,n,2,290.37,1.15,N,2
22.20764,84.86861,302.11,0.39,0.36,2024-01-10,2003,N,VIIRS,n,2,290.15,0.8,N,2
22.22309,84.7518,301.51,0.39,0.36,2024-01-10,2003,N,VIIRS,n,2,289.93,1.34,N,2
22.22188,84.75928,300.1,0.39,0.36,2024-01-10,2003,N,VIIRS,n,2,289.51,0.62,N,2
22.21917,84.75492,300.71,0.39,0.36,2024-01-10,2003,N,VIIRS,n,2,289.29,1.07,N,2
22.23239,84.63036,300.64,0.39,0.36,2024-01-10,2003,N,VIIRS,n,2,288.66,0.36,N,0
22.20313,84.57883,299.61,0.39,0.36,2024-01-10,2003,N,VIIRS,n,2,289.3,0.41,N,2
22.05458,85.46536,299.01,0.4,0.37,2024-01-10,2003,N,VIIRS,n,2,288.12,0.66,N,2
21.9673,85.31489,310.16,0.4,0.37,2024-01-10,2003,N,VIIRS,n,2,288.39,1.25,N,2
22.33226,82.654,307.55,0.4,0.37,2024-01-10,2003,N,VIIRS,n,2,290.7,1.0,N,2
22.33168,82.65783,300.48,0.4,0.37,2024-01-10,2003,N,VIIRS,n,2,289.6,0.53,N,2
22.32767,82.68467,301.89,0.4,0.37,2024-01-10,2003,N,VIIRS,n,2,289.51,0.38,N,2
21.93011,85.21839,307.13,0.4,0.37,2024-01-10,2003,N,VIIRS,n,2,287.82,1.22,N,2
21.92948,85.22221,314.02,0.4,0.37,2024-01-10,2003,N,VIIRS,n,2,289.41,1.22,N,2
22.32947,82.64958,304.01,0.4,0.37,2024-01-10,2003,N,VIIRS,n,2,289.26,1.12,N,2
22.3289,82.65342,314.09,0.4,0.37,2024-01-10,2003,N,VIIRS,n,2,291.12,1.12,N,2
22.32431,82.6841,306.27,0.4,0.37,2024-01-10,2003,N,VIIRS,n,2,289.67,1.25,N,2
22.32374,82.68793,306.04,0.4,0.37,2024-01-10,2003,N,VIIRS,n,2,289.2,0.43,N,0
22.32439,82.66051,319.05,0.4,0.37,2024-01-10,2003,N,VIIRS,n,2,290.85,2.05,N,2
22.31293,82.73714,304.67,0.4,0.37,2024-01-10,2003,N,VIIRS,n,2,290.19,1.25,N,0
22.31236,82.74097,301.13,0.4,0.37,2024-01-10,2003,N,VIIRS,n,2,289.46,0.77,N,0
22.32103,82.65994,302.22,0.4,0.37,2024-01-10,2003,N,VIIRS,n,2,288.59,0.75,N,2
22.32461,82.58956,303.36,0.4,0.37,2024-01-10,2003,N,VIIRS,n,2,289.77,1.08,N,0
22.32983,82.53111,304.71,0.4,0.37,2024-01-10,2003,N,VIIRS,n,2,289.86,0.68,N,2
22.31857,82.53712,301.68,0.4,0.37,2024-01-10,2003,N,VIIRS,n,2,289.66,0.68,N,0
22.31577,82.53268,306.81,0.4,0.37,2024-01-10,2003,N,VIIRS,n,2,290.2,0.98,N,2
22.31468,82.51664,302.87,0.4,0.37,2024-01-10,2003,N,VIIRS,n,2,289.62,0.51,N,0
22.10478,83.52386,329.04,0.39,0.36,2024-01-10,2003,N,VIIRS,n,2,293.97,2.86,N,0
22.05683,83.72576,322.85,0.38,0.36,2024-01-10,2003,N,VIIRS,n,2,290.95,2.32,N,2
22.04186,83.73451,339.29,0.38,0.36,2024-01-10,2003,N,VIIRS,n,2,293.51,2.77,N,2
22.04128,83.73822,327.79,0.38,0.36,2024-01-10,2003,N,VIIRS,n,2,294.48,2.77,N,2
22.03798,83.73763,301.6,0.38,0.36,2024-01-10,2003,N,VIIRS,n,2,288.88,2.77,N,2
22.03021,83.74386,299.92,0.38,0.36,2024-01-10,2003,N,VIIRS,n,2,289.45,0.96,N,2
22.01913,83.7495,325.04,0.38,0.36,2024-01-10,2003,N,VIIRS,n,2,290.39,1.69,N,0
22.01855,83.7532,311.23,0.38,0.36,2024-01-10,2003,N,VIIRS,n,2,290.95,1.64,N,0
22.10545,83.12168,310.02,0.39,0.36,2024-01-10,2003,N,VIIRS,n,2,291.66,1.49,N,2
22.10269,83.11734,302.52,0.39,0.36,2024-01-10,2003,N,VIIRS,n,2,290.64,1.05,N,2
22.10212,83.12109,310.69,0.39,0.36,2024-01-10,2003,N,VIIRS,n,2,290.88,1.05,N,2
22.03963,83.35224,304.54,0.39,0.36,2024-01-10,2003,N,VIIRS,n,2,290.49,0.74,N,2
22.03632,83.35166,304.36,0.39,0.36,2024-01-10,2003,N,VIIRS,n,2,289.97,0.74,N,2
22.03072,83.36597,306.2,0.39,0.36,2024-01-10,2003,N,VIIRS,n,2,290.83,1.28,N,2
22.0218,83.37971,310.8,0.39,0.36,2024-01-10,2003,N,VIIRS,n,2,291.32,1.23,N,2
21.95366,83.79868,299.82,0.38,0.36,2024-01-10,2003,N,VIIRS,n,2,288.73,0.58,N,0
22.02138,83.3,300.33,0.39,0.36,2024-01-10,2003,N,VIIRS,n,2,289.51,0.41,N,0
21.98404,83.232,314.63,0.39,0.36,2024-01-10,2003,N,VIIRS,n,2,292.42,1.87,N,2
21.97958,83.2389,302.5,0.39,0.36,2024-01-10,2003,N,VIIRS,n,2,292.41,1.0,N,2
21.85085,83.95969,298.65,0.38,0.36,2024-01-10,2003,N,VIIRS,n,2,288.03,0.45,N,0
21.92653,83.34068,318.53,0.39,0.36,2024-01-10,2003,N,VIIRS,n,2,293.46,2.2,N,3
21.92481,83.35187,303.32,0.39,0.36,2024-01-10,2003,N,VIIRS,n,2,291.33,1.99,N,2
21.9215,83.35127,336.75,0.39,0.36,2024-01-10,2003,N,VIIRS,n,2,296.95,1.99,N,2
21.92207,83.34756,307.56,0.39,0.36,2024-01-10,2003,N,VIIRS,n,2,292.46,1.99,N,2
21.8213,83.99619,300.32,0.38,0.36,2024-01-10,2003,N,VIIRS,n,2,289.36,0.8,N,2
21.91818,83.35069,312.99,0.39,0.36,2024-01-10,2003,N,VIIRS,n,2,291.52,1.86,N,2
21.81799,83.99558,304.51,0.38,0.36,2024-01-10,2003,N,VIIRS,n,2,290.09,0.88,N,2
21.9143,83.35384,303.45,0.39,0.36,2024-01-10,2003,N,VIIRS,n,2,290.32,1.29,N,2
21.87714,83.55331,308.96,0.38,0.36,2024-01-10,2003,N,VIIRS,n,2,289.31,1.5,N,2
22.00508,82.67036,325.61,0.4,0.37,2024-01-10,2003,N,VIIRS,n,2,293.11,2.58,N,2
22.00172,82.66977,305.32,0.4,0.37,2024-01-10,2003,N,VIIRS,n,2,291.28,1.13,N,2
21.87583,83.49589,303.56,0.39,0.36,2024-01-10,2003,N,VIIRS,n,2,290.29,1.04,N,2
21.79563,83.98763,301.3,0.38,0.36,2024-01-10,2003,N,VIIRS,n,2,289.0,0.99,N,2
21.80473,83.8866,303.23,0.38,0.36,2024-01-10,2003,N,VIIRS,n,2,290.98,0.65,N,2
21.76996,84.02103,307.49,0.38,0.36,2024-01-10,2003,N,VIIRS,n,2,290.06,1.03,N,2
21.76724,84.01673,301.26,0.38,0.36,2024-01-10,2003,N,VIIRS,n,2,290.61,1.74,N,2
21.76665,84.02042,316.46,0.38,0.36,2024-01-10,2003,N,VIIRS,n,2,291.33,1.87,N,2
23.32587,70.21261,296.09,0.68,0.74,2024-01-10,2003,N,VIIRS,n,2,283.87,0.8,N,0
21.76335,84.01982,318.61,0.38,0.36,2024-01-10,2003,N,VIIRS,n,2,292.52,1.87,N,2
21.76004,84.01923,312.99,0.38,0.36,2024-01-10,2003,N,VIIRS,n,2,291.77,1.19,N,2
21.75946,84.02293,306.52,0.38,0.36,2024-01-10,2003,N,VIIRS,n,2,290.4,1.19,N,2
21.75615,84.02232,305.32,0.38,0.36,2024-01-10,2003,N,VIIRS,n,2,291.49,1.19,N,2
21.77589,83.83199,310.32,0.38,0.36,2024-01-10,2003,N,VIIRS,n,2,290.71,0.82,N,2
21.76034,83.84441,328.68,0.38,0.36,2024-01-10,2003,N,VIIRS,n,2,291.7,1.55,N,2
21.75704,83.84381,307.97,0.38,0.36,2024-01-10,2003,N,VIIRS,n,2,290.18,1.55,N,2
21.75778,83.81734,310.9,0.38,0.36,2024-01-10,2003,N,VIIRS,n,2,290.09,0.83,N,0
21.75431,83.83952,306.89,0.38,0.36,2024-01-10,2003,N,VIIRS,n,2,289.69,0.56,N,2
21.73222,83.97997,303.06,0.38,0.36,2024-01-10,2003,N,VIIRS,n,2,289.28,0.62,N,0
21.69753,84.03143,304.96,0.38,0.36,2024-01-10,2003,N,VIIRS,n,2,289.83,0.86,N,2
21.68255,84.04013,305.08,0.38,0.36,2024-01-10,2003,N,VIIRS,n,2,290.63,1.7,N,2
21.67924,84.03953,324.22,0.38,0.36,2024-01-10,2003,N,VIIRS,n,2,292.6,1.7,N,2
21.67594,84.03893,302.85,0.38,0.36,2024-01-10,2003,N,VIIRS,n,2,289.23,0.77,N,2
21.88745,82.05296,303.87,0.41,0.37,2024-01-10,2003,N,VIIRS,n,2,290.36,0.61,N,2
21.67074,82.08224,304.2,0.41,0.37,2024-01-10,2003,N,VIIRS,n,2,291.32,1.07,N,2
22.90996,69.69401,298.47,0.72,0.76,2024-01-10,2003,N,VIIRS,n,2,287.13,1.74,N,0
22.90948,69.70135,298.23,0.72,0.76,2024-01-10,2003,N,VIIRS,n,2,286.34,1.27,N,2
21.57806,82.02287,303.12,0.41,0.37,2024-01-10,2003,N,VIIRS,n,2,291.21,0.77,N,2
22.90626,69.69614,306.63,0.72,0.76,2024-01-10,2003,N,VIIRS,n,2,287.45,1.93,N,0
21.08177,85.03329,300.21,0.4,0.37,2024-01-10,2003,N,VIIRS,n,2,289.76,1.33,N,2
21.08053,85.04089,301.57,0.4,0.37,2024-01-10,2003,N,VIIRS,n,2,290.36,2.02,N,2
